Country,Year,Period,Item code,Item name,Value,Undertaking type
AUSTRIA,2018,Q1,R0380,"Receivables (trade, not insurance)",22276,Non-Life undertakings
AUSTRIA,2018,Q1,R0380,"Receivables (trade, not insurance)",83234,Other undertakings
AUSTRIA,2018,Q1,R0390,Own shares (held directly),0,Life undertakings
AUSTRIA,2018,Q1,R0390,Own shares (held directly),0,Non-Life undertakings
AUSTRIA,2018,Q1,R0390,Own shares (held directly),773,Other undertakings
AUSTRIA,2018,Q1,R0400,Amounts due in respect of own fund items or initial fund called up but not yet paid in,0,Life undertakings
AUSTRIA,2018,Q1,R0400,Amounts due in respect of own fund items or initial fund called up but not yet paid in,0,Non-Life undertakings
AUSTRIA,2018,Q1,R0400,Amounts due in respect of own fund items or initial fund called up but not yet paid in,0,Other undertakings
AUSTRIA,2018,Q1,R0410,Cash and cash equivalents,4673,Life undertakings
AUSTRIA,2018,Q1,R0410,Cash and cash equivalents,23313,Non-Life undertakings
AUSTRIA,2018,Q1,R0410,Cash and cash equivalents,190682,Other undertakings
AUSTRIA,2018,Q1,R0420,"Any other assets, not elsewhere shown",4488,Life undertakings
AUSTRIA,2018,Q1,R0420,"Any other assets, not elsewhere shown",4167,Non-Life undertakings
AUSTRIA,2018,Q1,R0420,"Any other assets, not elsewhere shown",16411,Other undertakings
AUSTRIA,2018,Q2,R0030,Intangible assets,0,Life undertakings
AUSTRIA,2018,Q2,R0030,Intangible assets,0,Non-Life undertakings
AUSTRIA,2018,Q2,R0030,Intangible assets,0,Other undertakings
AUSTRIA,2018,Q2,R0040,Deferred tax assets,239,Life undertakings
AUSTRIA,2018,Q2,R0040,Deferred tax assets,10045,Non-Life undertakings
AUSTRIA,2018,Q2,R0040,Deferred tax assets,83663,Other undertakings
AUSTRIA,2018,Q2,R0050,Pension benefit surplus,0,Life undertakings
AUSTRIA,2018,Q2,R0050,Pension benefit surplus,0,Non-Life undertakings
AUSTRIA,2018,Q2,R0050,Pension benefit surplus,4749,Other undertakings
AUSTRIA,2018,Q2,R0060,"Property, plant & equipment held for own use",509,Life undertakings
AUSTRIA,2018,Q2,R0060,"Property, plant & equipment held for own use",11278,Non-Life undertakings
AUSTRIA,2018,Q2,R0060,"Property, plant & equipment held for own use",74449,Other undertakings
AUSTRIA,2018,Q2,R0070,Investments (other than assets held for index-linked and unit-linked contracts),701482,Life undertakings
AUSTRIA,2018,Q2,R0070,Investments (other than assets held for index-linked and unit-linked contracts),1129851,Non-Life undertakings
AUSTRIA,2018,Q2,R0070,Investments (other than assets held for index-linked and unit-linked contracts),8381105,Other undertakings
AUSTRIA,2018,Q2,R0220,Assets held for index-linked and unit-linked contracts,348993,Life undertakings
AUSTRIA,2018,Q2,R0220,Assets held for index-linked and unit-linked contracts,0,Non-Life undertakings
AUSTRIA,2018,Q2,R0220,Assets held for index-linked and unit-linked contracts,1609500,Other undertakings
AUSTRIA,2018,Q2,R0230,Loans and mortgages,15497,Life undertakings
AUSTRIA,2018,Q2,R0230,Loans and mortgages,16895,Non-Life undertakings
AUSTRIA,2018,Q2,R0230,Loans and mortgages,403923,Other undertakings
AUSTRIA,2018,Q2,R0270,Reinsurance recoverables from:,5074,Life undertakings
AUSTRIA,2018,Q2,R0270,Reinsurance recoverables from:,52485,Non-Life undertakings
AUSTRIA,2018,Q2,R0270,Reinsurance recoverables from:,265219,Other undertakings
AUSTRIA,2018,Q2,R0350,Deposits to cedants,0,Life undertakings
AUSTRIA,2018,Q2,R0350,Deposits to cedants,124632,Non-Life undertakings
AUSTRIA,2018,Q2,R0350,Deposits to cedants,32669,Other undertakings
AUSTRIA,2018,Q2,R0360,Insurance and intermediaries receivables,1017,Life undertakings
AUSTRIA,2018,Q2,R0360,Insurance and intermediaries receivables,23643,Non-Life undertakings
AUSTRIA,2018,Q2,R0360,Insurance and intermediaries receivables,70277,Other undertakings
AUSTRIA,2018,Q2,R0370,Reinsurance receivables,6,Life undertakings
AUSTRIA,2018,Q2,R0370,Reinsurance receivables,3501,Non-Life undertakings
AUSTRIA,2018,Q2,R0370,Reinsurance receivables,9777,Other undertakings
AUSTRIA,2018,Q2,R0380,"Receivables (trade, not insurance)",1298,Life undertakings
AUSTRIA,2018,Q2,R0380,"Receivables (trade, not insurance)",25914,Non-Life undertakings
AUSTRIA,2018,Q2,R0380,"Receivables (trade, not insurance)",70701,Other undertakings
AUSTRIA,2018,Q2,R0390,Own shares (held directly),0,Life undertakings
AUSTRIA,2018,Q2,R0390,Own shares (held directly),0,Non-Life undertakings
AUSTRIA,2018,Q2,R0390,Own shares (held directly),646,Other undertakings
AUSTRIA,2018,Q2,R0400,Amounts due in respect of own fund items or initial fund called up but not yet paid in,0,Life undertakings
AUSTRIA,2018,Q2,R0400,Amounts due in respect of own fund items or initial fund called up but not yet paid in,0,Non-Life undertakings
AUSTRIA,2018,Q2,R0400,Amounts due in respect of own fund items or initial fund called up but not yet paid in,0,Other undertakings
AUSTRIA,2018,Q2,R0410,Cash and cash equivalents,4926,Life undertakings
AUSTRIA,2018,Q2,R0410,Cash and cash equivalents,24874,Non-Life undertakings
AUSTRIA,2018,Q2,R0410,Cash and cash equivalents,151239,Other undertakings
AUSTRIA,2018,Q2,R0420,"Any other assets, not elsewhere shown",4143,Life undertakings
AUSTRIA,2018,Q2,R0420,"Any other assets, not elsewhere shown",3739,Non-Life undertakings
AUSTRIA,2018,Q2,R0420,"Any other assets, not elsewhere shown",21500,Other undertakings
AUSTRIA,2018,Q3,R0030,Intangible assets,0,Life undertakings
AUSTRIA,2018,Q3,R0030,Intangible assets,0,Non-Life undertakings
AUSTRIA,2018,Q3,R0030,Intangible assets,0,Other undertakings
AUSTRIA,2018,Q3,R0040,Deferred tax assets,220,Life undertakings
AUSTRIA,2018,Q3,R0040,Deferred tax assets,9042,Non-Life undertakings
AUSTRIA,2018,Q3,R0040,Deferred tax assets,72081,Other undertakings
AUSTRIA,2018,Q3,R0050,Pension benefit surplus,0,Life undertakings
AUSTRIA,2018,Q3,R0050,Pension benefit surplus,0,Non-Life undertakings
AUSTRIA,2018,Q3,R0050,Pension benefit surplus,4719,Other undertakings
AUSTRIA,2018,Q3,R0060,"Property, plant & equipment held for own use",507,Life undertakings
AUSTRIA,2018,Q3,R0060,"Property, plant & equipment held for own use",11303,Non-Life undertakings
AUSTRIA,2018,Q3,R0060,"Property, plant & equipment held for own use",75713,Other undertakings
AUSTRIA,2018,Q3,R0070,Investments (other than assets held for index-linked and unit-linked contracts),696322,Life undertakings
AUSTRIA,2018,Q3,R0070,Investments (other than assets held for index-linked and unit-linked contracts),1168465,Non-Life undertakings
AUSTRIA,2018,Q3,R0070,Investments (other than assets held for index-linked and unit-linked contracts),8307006,Other undertakings
AUSTRIA,2018,Q3,R0220,Assets held for index-linked and unit-linked contracts,348463,Life undertakings
AUSTRIA,2018,Q3,R0220,Assets held for index-linked and unit-linked contracts,0,Non-Life undertakings
AUSTRIA,2018,Q3,R0220,Assets held for index-linked and unit-linked contracts,1612557,Other undertakings
AUSTRIA,2018,Q3,R0230,Loans and mortgages,15561,Life undertakings
AUSTRIA,2018,Q3,R0230,Loans and mortgages,17965,Non-Life undertakings
AUSTRIA,2018,Q3,R0230,Loans and mortgages,395801,Other undertakings
AUSTRIA,2018,Q3,R0270,Reinsurance recoverables from:,4218,Life undertakings
AUSTRIA,2018,Q3,R0270,Reinsurance recoverables from:,50676,Non-Life undertakings
AUSTRIA,2018,Q3,R0270,Reinsurance recoverables from:,263209,Other undertakings
AUSTRIA,2018,Q3,R0350,Deposits to cedants,0,Life undertakings
AUSTRIA,2018,Q3,R0350,Deposits to cedants,124941,Non-Life undertakings
AUSTRIA,2018,Q3,R0350,Deposits to cedants,32530,Other undertakings
AUSTRIA,2018,Q3,R0360,Insurance and intermediaries receivables,870,Life undertakings
AUSTRIA,2018,Q3,R0360,Insurance and intermediaries receivables,15750,Non-Life undertakings
AUSTRIA,2018,Q3,R0360,Insurance and intermediaries receivables,56529,Other undertakings
AUSTRIA,2018,Q3,R0370,Reinsurance receivables,5,Life undertakings
AUSTRIA,2018,Q3,R0370,Reinsurance receivables,1065,Non-Life undertakings
AUSTRIA,2018,Q3,R0370,Reinsurance receivables,8348,Other undertakings
AUSTRIA,2018,Q3,R0380,"Receivables (trade, not insurance)",1942,Life undertakings
AUSTRIA,2018,Q3,R0380,"Receivables (trade, not insurance)",26475,Non-Life undertakings
AUSTRIA,2018,Q3,R0380,"Receivables (trade, not insurance)",74506,Other undertakings
AUSTRIA,2018,Q3,R0390,Own shares (held directly),0,Life undertakings
AUSTRIA,2018,Q3,R0390,Own shares (held directly),0,Non-Life undertakings
AUSTRIA,2018,Q3,R0390,Own shares (held directly),705,Other undertakings
AUSTRIA,2018,Q3,R0400,Amounts due in respect of own fund items or initial fund called up but not yet paid in,0,Life undertakings
AUSTRIA,2018,Q3,R0400,Amounts due in respect of own fund items or initial fund called up but not yet paid in,0,Non-Life undertakings
AUSTRIA,2018,Q3,R0400,Amounts due in respect of own fund items or initial fund called up but not yet paid in,0,Other undertakings
AUSTRIA,2018,Q3,R0410,Cash and cash equivalents,4546,Life undertakings
AUSTRIA,2018,Q3,R0410,Cash and cash equivalents,29993,Non-Life undertakings
AUSTRIA,2018,Q3,R0410,Cash and cash equivalents,123975,Other undertakings
AUSTRIA,2018,Q3,R0420,"Any other assets, not elsewhere shown",3934,Life undertakings
AUSTRIA,2018,Q3,R0420,"Any other assets, not elsewhere shown",3397,Non-Life undertakings
AUSTRIA,2018,Q3,R0420,"Any other assets, not elsewhere shown",19675,Other undertakings
AUSTRIA,2018,Q4,R0030,Intangible assets,0,Life undertakings
AUSTRIA,2018,Q4,R0030,Intangible assets,0,Non-Life undertakings
AUSTRIA,2018,Q4,R0030,Intangible assets,0,Other undertakings
AUSTRIA,2018,Q4,R0040,Deferred tax assets,281,Life undertakings
AUSTRIA,2018,Q4,R0040,Deferred tax assets,10097,Non-Life undertakings
AUSTRIA,2018,Q4,R0040,Deferred tax assets,70111,Other undertakings
AUSTRIA,2018,Q4,R0050,Pension benefit surplus,0,Life undertakings
AUSTRIA,2018,Q4,R0050,Pension benefit surplus,0,Non-Life undertakings
AUSTRIA,2018,Q4,R0050,Pension benefit surplus,4511,Other undertakings
AUSTRIA,2018,Q4,R0060,"Property, plant & equipment held for own use",512,Life undertakings
AUSTRIA,2018,Q4,R0060,"Property, plant & equipment held for own use",11521,Non-Life undertakings
AUSTRIA,2018,Q4,R0060,"Property, plant & equipment held for own use",76556,Other undertakings
AUSTRIA,2018,Q4,R0070,Investments (other than assets held for index-linked and unit-linked contracts),697387,Life undertakings
AUSTRIA,2018,Q4,R0070,Investments (other than assets held for index-linked and unit-linked contracts),1141867,Non-Life undertakings
AUSTRIA,2018,Q4,R0070,Investments (other than assets held for index-linked and unit-linked contracts),8141865,Other undertakings
AUSTRIA,2018,Q4,R0220,Assets held for index-linked and unit-linked contracts,322803,Life undertakings
AUSTRIA,2018,Q4,R0220,Assets held for index-linked and unit-linked contracts,0,Non-Life undertakings
AUSTRIA,2018,Q4,R0220,Assets held for index-linked and unit-linked contracts,1517969,Other undertakings
AUSTRIA,2018,Q4,R0230,Loans and mortgages,16478,Life undertakings
AUSTRIA,2018,Q4,R0230,Loans and mortgages,23229,Non-Life undertakings
AUSTRIA,2018,Q4,R0230,Loans and mortgages,428133,Other undertakings
AUSTRIA,2018,Q4,R0270,Reinsurance recoverables from:,4317,Life undertakings
AUSTRIA,2018,Q4,R0270,Reinsurance recoverables from:,50839,Non-Life undertakings
AUSTRIA,2018,Q4,R0270,Reinsurance recoverables from:,219086,Other undertakings
AUSTRIA,2018,Q4,R0350,Deposits to cedants,0,Life undertakings
AUSTRIA,2018,Q4,R0350,Deposits to cedants,112260,Non-Life undertakings
AUSTRIA,2018,Q4,R0350,Deposits to cedants,23817,Other undertakings
AUSTRIA,2018,Q4,R0360,Insurance and intermediaries receivables,1407,Life undertakings
AUSTRIA,2018,Q4,R0360,Insurance and intermediaries receivables,13057,Non-Life undertakings
AUSTRIA,2018,Q4,R0360,Insurance and intermediaries receivables,51935,Other undertakings
AUSTRIA,2018,Q4,R0370,Reinsurance receivables,19,Life undertakings
AUSTRIA,2018,Q4,R0370,Reinsurance receivables,3109,Non-Life undertakings
AUSTRIA,2018,Q4,R0370,Reinsurance receivables,14436,Other undertakings
AUSTRIA,2018,Q4,R0380,"Receivables (trade, not insurance)",3326,Life undertakings
AUSTRIA,2018,Q4,R0380,"Receivables (trade, not insurance)",21654,Non-Life undertakings
AUSTRIA,2018,Q4,R0380,"Receivables (trade, not insurance)",78017,Other undertakings
AUSTRIA,2018,Q4,R0390,Own shares (held directly),0,Life undertakings
AUSTRIA,2018,Q4,R0390,Own shares (held directly),0,Non-Life undertakings
AUSTRIA,2018,Q4,R0390,Own shares (held directly),644,Other undertakings
AUSTRIA,2018,Q4,R0400,Amounts due in respect of own fund items or initial fund called up but not yet paid in,0,Life undertakings
AUSTRIA,2018,Q4,R0400,Amounts due in respect of own fund items or initial fund called up but not yet paid in,0,Non-Life undertakings
AUSTRIA,2018,Q4,R0400,Amounts due in respect of own fund items or initial fund called up but not yet paid in,0,Other undertakings
AUSTRIA,2018,Q4,R0410,Cash and cash equivalents,4345,Life undertakings
AUSTRIA,2018,Q4,R0410,Cash and cash equivalents,23966,Non-Life undertakings
AUSTRIA,2018,Q4,R0410,Cash and cash equivalents,213340,Other undertakings
AUSTRIA,2018,Q4,R0420,"Any other assets, not elsewhere shown",3738,Life undertakings
AUSTRIA,2018,Q4,R0420,"Any other assets, not elsewhere shown",3603,Non-Life undertakings
AUSTRIA,2018,Q4,R0420,"Any other assets, not elsewhere shown",27830,Other undertakings
AUSTRIA,2019,Q1,R0030,Intangible assets,0,Life undertakings
AUSTRIA,2019,Q1,R0030,Intangible assets,0,Non-Life undertakings
AUSTRIA,2019,Q1,R0030,Intangible assets,0,Other undertakings
AUSTRIA,2019,Q1,R0040,Deferred tax assets,336,Life undertakings
AUSTRIA,2019,Q1,R0040,Deferred tax assets,9667,Non-Life undertakings
AUSTRIA,2019,Q1,R0040,Deferred tax assets,81607,Other undertakings
AUSTRIA,2019,Q1,R0050,Pension benefit surplus,0,Life undertakings
AUSTRIA,2019,Q1,R0050,Pension benefit surplus,0,Non-Life undertakings
AUSTRIA,2019,Q1,R0050,Pension benefit surplus,4456,Other undertakings
AUSTRIA,2019,Q1,R0060,"Property, plant & equipment held for own use",513,Life undertakings
AUSTRIA,2019,Q1,R0060,"Property, plant & equipment held for own use",19064,Non-Life undertakings
AUSTRIA,2019,Q1,R0060,"Property, plant & equipment held for own use",102576,Other undertakings
AUSTRIA,2019,Q1,R0070,Investments (other than assets held for index-linked and unit-linked contracts),717685,Life undertakings
AUSTRIA,2019,Q1,R0070,Investments (other than assets held for index-linked and unit-linked contracts),1177966,Non-Life undertakings
AUSTRIA,2019,Q1,R0070,Investments (other than assets held for index-linked and unit-linked contracts),8349969,Other undertakings
AUSTRIA,2019,Q1,R0220,Assets held for index-linked and unit-linked contracts,340402,Life undertakings
AUSTRIA,2019,Q1,R0220,Assets held for index-linked and unit-linked contracts,0,Non-Life undertakings
AUSTRIA,2019,Q1,R0220,Assets held for index-linked and unit-linked contracts,1572274,Other undertakings
AUSTRIA,2019,Q1,R0230,Loans and mortgages,20535,Life undertakings
AUSTRIA,2019,Q1,R0230,Loans and mortgages,25988,Non-Life undertakings
AUSTRIA,2019,Q1,R0230,Loans and mortgages,417513,Other undertakings
AUSTRIA,2019,Q1,R0270,Reinsurance recoverables from:,4555,Life undertakings
AUSTRIA,2019,Q1,R0270,Reinsurance recoverables from:,57541,Non-Life undertakings
AUSTRIA,2019,Q1,R0270,Reinsurance recoverables from:,232531,Other undertakings
AUSTRIA,2019,Q1,R0350,Deposits to cedants,0,Life undertakings
AUSTRIA,2019,Q1,R0350,Deposits to cedants,137393,Non-Life undertakings
AUSTRIA,2019,Q1,R0350,Deposits to cedants,23763,Other undertakings
AUSTRIA,2019,Q1,R0360,Insurance and intermediaries receivables,1306,Life undertakings
AUSTRIA,2019,Q1,R0360,Insurance and intermediaries receivables,20173,Non-Life undertakings
AUSTRIA,2019,Q1,R0360,Insurance and intermediaries receivables,84031,Other undertakings
AUSTRIA,2019,Q1,R0370,Reinsurance receivables,24,Life undertakings
AUSTRIA,2019,Q1,R0370,Reinsurance receivables,2521,Non-Life undertakings
AUSTRIA,2019,Q1,R0370,Reinsurance receivables,11813,Other undertakings
AUSTRIA,2019,Q1,R0380,"Receivables (trade, not insurance)",822,Life undertakings
AUSTRIA,2019,Q1,R0380,"Receivables (trade, not insurance)",19963,Non-Life undertakings
AUSTRIA,2019,Q1,R0380,"Receivables (trade, not insurance)",96099,Other undertakings
AUSTRIA,2019,Q1,R0390,Own shares (held directly),0,Life undertakings
AUSTRIA,2019,Q1,R0390,Own shares (held directly),0,Non-Life undertakings
AUSTRIA,2019,Q1,R0390,Own shares (held directly),728,Other undertakings
AUSTRIA,2019,Q1,R0400,Amounts due in respect of own fund items or initial fund called up but not yet paid in,0,Life undertakings
AUSTRIA,2019,Q1,R0400,Amounts due in respect of own fund items or initial fund called up but not yet paid in,0,Non-Life undertakings
AUSTRIA,2019,Q1,R0400,Amounts due in respect of own fund items or initial fund called up but not yet paid in,0,Other undertakings
AUSTRIA,2019,Q1,R0410,Cash and cash equivalents,4165,Life undertakings
AUSTRIA,2019,Q1,R0410,Cash and cash equivalents,30164,Non-Life undertakings
AUSTRIA,2019,Q1,R0410,Cash and cash equivalents,215664,Other undertakings
AUSTRIA,2019,Q1,R0420,"Any other assets, not elsewhere shown",3795,Life undertakings
AUSTRIA,2019,Q1,R0420,"Any other assets, not elsewhere shown",4690,Non-Life undertakings
AUSTRIA,2019,Q1,R0420,"Any other assets, not elsewhere shown",20765,Other undertakings
AUSTRIA,2019,Q2,R0030,Intangible assets,0,Life undertakings
AUSTRIA,2019,Q2,R0030,Intangible assets,0,Non-Life undertakings
AUSTRIA,2019,Q2,R0030,Intangible assets,0,Other undertakings
AUSTRIA,2019,Q2,R0040,Deferred tax assets,373,Life undertakings
AUSTRIA,2019,Q2,R0040,Deferred tax assets,9963,Non-Life undertakings
AUSTRIA,2019,Q2,R0040,Deferred tax assets,93123,Other undertakings
AUSTRIA,2019,Q2,R0050,Pension benefit surplus,0,Life undertakings
AUSTRIA,2019,Q2,R0050,Pension benefit surplus,0,Non-Life undertakings
AUSTRIA,2019,Q2,R0050,Pension benefit surplus,4900,Other undertakings
AUSTRIA,2019,Q2,R0060,"Property, plant & equipment held for own use",510,Life undertakings
