Country,Year,Period,Item code,Item name,Value,Undertaking type
AUSTRIA,2018,Q1,R0830,Reinsurance payables,5649,Non-Life undertakings
AUSTRIA,2018,Q1,R0830,Reinsurance payables,9747,Other undertakings
AUSTRIA,2018,Q1,R0840,"Payables (trade, not insurance)",1812,Life undertakings
AUSTRIA,2018,Q1,R0840,"Payables (trade, not insurance)",56537,Non-Life undertakings
AUSTRIA,2018,Q1,R0840,"Payables (trade, not insurance)",130966,Other undertakings
AUSTRIA,2018,Q1,R0850,Subordinated liabilities,3617,Life undertakings
AUSTRIA,2018,Q1,R0850,Subordinated liabilities,137529,Non-Life undertakings
AUSTRIA,2018,Q1,R0850,Subordinated liabilities,241218,Other undertakings
AUSTRIA,2018,Q1,R0880,"Any other liabilities, not elsewhere shown",8257,Life undertakings
AUSTRIA,2018,Q1,R0880,"Any other liabilities, not elsewhere shown",11500,Non-Life undertakings
AUSTRIA,2018,Q1,R0880,"Any other liabilities, not elsewhere shown",20453,Other undertakings
AUSTRIA,2018,Q2,R0510,Technical provisions – non-life,0,Life undertakings
AUSTRIA,2018,Q2,R0510,Technical provisions – non-life,261666,Non-Life undertakings
AUSTRIA,2018,Q2,R0510,Technical provisions – non-life,639075,Other undertakings
AUSTRIA,2018,Q2,R0600,Technical provisions - life (excluding index-linked and unit-linked),622854,Life undertakings
AUSTRIA,2018,Q2,R0600,Technical provisions - life (excluding index-linked and unit-linked),25285,Non-Life undertakings
AUSTRIA,2018,Q2,R0600,Technical provisions - life (excluding index-linked and unit-linked),5356066,Other undertakings
AUSTRIA,2018,Q2,R0690,Technical provisions – index-linked and unit-linked,334766,Life undertakings
AUSTRIA,2018,Q2,R0690,Technical provisions – index-linked and unit-linked,4387,Non-Life undertakings
AUSTRIA,2018,Q2,R0690,Technical provisions – index-linked and unit-linked,1418933,Other undertakings
AUSTRIA,2018,Q2,R0740,Contingent liabilities,0,Life undertakings
AUSTRIA,2018,Q2,R0740,Contingent liabilities,111,Non-Life undertakings
AUSTRIA,2018,Q2,R0740,Contingent liabilities,59,Other undertakings
AUSTRIA,2018,Q2,R0750,Provisions other than technical provisions,2648,Life undertakings
AUSTRIA,2018,Q2,R0750,Provisions other than technical provisions,19194,Non-Life undertakings
AUSTRIA,2018,Q2,R0750,Provisions other than technical provisions,57470,Other undertakings
AUSTRIA,2018,Q2,R0760,Pension benefit obligations,950,Life undertakings
AUSTRIA,2018,Q2,R0760,Pension benefit obligations,21157,Non-Life undertakings
AUSTRIA,2018,Q2,R0760,Pension benefit obligations,204845,Other undertakings
AUSTRIA,2018,Q2,R0770,Deposits from reinsurers,8985,Life undertakings
AUSTRIA,2018,Q2,R0770,Deposits from reinsurers,11113,Non-Life undertakings
AUSTRIA,2018,Q2,R0770,Deposits from reinsurers,131816,Other undertakings
AUSTRIA,2018,Q2,R0780,Deferred tax liabilities,7005,Life undertakings
AUSTRIA,2018,Q2,R0780,Deferred tax liabilities,37841,Non-Life undertakings
AUSTRIA,2018,Q2,R0780,Deferred tax liabilities,381999,Other undertakings
AUSTRIA,2018,Q2,R0790,Derivatives,1281,Life undertakings
AUSTRIA,2018,Q2,R0790,Derivatives,0,Non-Life undertakings
AUSTRIA,2018,Q2,R0790,Derivatives,1828,Other undertakings
AUSTRIA,2018,Q2,R0800,Debts owed to credit institutions,0,Life undertakings
AUSTRIA,2018,Q2,R0800,Debts owed to credit institutions,264,Non-Life undertakings
AUSTRIA,2018,Q2,R0800,Debts owed to credit institutions,9042,Other undertakings
AUSTRIA,2018,Q2,R0810,Financial liabilities other than debts owed to credit institutions,4272,Life undertakings
AUSTRIA,2018,Q2,R0810,Financial liabilities other than debts owed to credit institutions,6690,Non-Life undertakings
AUSTRIA,2018,Q2,R0810,Financial liabilities other than debts owed to credit institutions,45485,Other undertakings
AUSTRIA,2018,Q2,R0820,Insurance & intermediaries payables,4078,Life undertakings
AUSTRIA,2018,Q2,R0820,Insurance & intermediaries payables,11543,Non-Life undertakings
AUSTRIA,2018,Q2,R0820,Insurance & intermediaries payables,49338,Other undertakings
AUSTRIA,2018,Q2,R0830,Reinsurance payables,293,Life undertakings
AUSTRIA,2018,Q2,R0830,Reinsurance payables,5745,Non-Life undertakings
AUSTRIA,2018,Q2,R0830,Reinsurance payables,12778,Other undertakings
AUSTRIA,2018,Q2,R0840,"Payables (trade, not insurance)",2031,Life undertakings
AUSTRIA,2018,Q2,R0840,"Payables (trade, not insurance)",56659,Non-Life undertakings
AUSTRIA,2018,Q2,R0840,"Payables (trade, not insurance)",129995,Other undertakings
AUSTRIA,2018,Q2,R0850,Subordinated liabilities,3615,Life undertakings
AUSTRIA,2018,Q2,R0850,Subordinated liabilities,138400,Non-Life undertakings
AUSTRIA,2018,Q2,R0850,Subordinated liabilities,243498,Other undertakings
AUSTRIA,2018,Q2,R0880,"Any other liabilities, not elsewhere shown",7153,Life undertakings
AUSTRIA,2018,Q2,R0880,"Any other liabilities, not elsewhere shown",10773,Non-Life undertakings
AUSTRIA,2018,Q2,R0880,"Any other liabilities, not elsewhere shown",21175,Other undertakings
AUSTRIA,2018,Q3,R0510,Technical provisions – non-life,0,Life undertakings
AUSTRIA,2018,Q3,R0510,Technical provisions – non-life,253189,Non-Life undertakings
AUSTRIA,2018,Q3,R0510,Technical provisions – non-life,629098,Other undertakings
AUSTRIA,2018,Q3,R0600,Technical provisions - life (excluding index-linked and unit-linked),617449,Life undertakings
AUSTRIA,2018,Q3,R0600,Technical provisions - life (excluding index-linked and unit-linked),23858,Non-Life undertakings
AUSTRIA,2018,Q3,R0600,Technical provisions - life (excluding index-linked and unit-linked),5268766,Other undertakings
AUSTRIA,2018,Q3,R0690,Technical provisions – index-linked and unit-linked,333038,Life undertakings
AUSTRIA,2018,Q3,R0690,Technical provisions – index-linked and unit-linked,4461,Non-Life undertakings
AUSTRIA,2018,Q3,R0690,Technical provisions – index-linked and unit-linked,1425761,Other undertakings
AUSTRIA,2018,Q3,R0740,Contingent liabilities,0,Life undertakings
AUSTRIA,2018,Q3,R0740,Contingent liabilities,99,Non-Life undertakings
AUSTRIA,2018,Q3,R0740,Contingent liabilities,59,Other undertakings
AUSTRIA,2018,Q3,R0750,Provisions other than technical provisions,2731,Life undertakings
AUSTRIA,2018,Q3,R0750,Provisions other than technical provisions,19796,Non-Life undertakings
AUSTRIA,2018,Q3,R0750,Provisions other than technical provisions,58140,Other undertakings
AUSTRIA,2018,Q3,R0760,Pension benefit obligations,955,Life undertakings
AUSTRIA,2018,Q3,R0760,Pension benefit obligations,21228,Non-Life undertakings
AUSTRIA,2018,Q3,R0760,Pension benefit obligations,204840,Other undertakings
AUSTRIA,2018,Q3,R0770,Deposits from reinsurers,9098,Life undertakings
AUSTRIA,2018,Q3,R0770,Deposits from reinsurers,10957,Non-Life undertakings
AUSTRIA,2018,Q3,R0770,Deposits from reinsurers,130620,Other undertakings
AUSTRIA,2018,Q3,R0780,Deferred tax liabilities,7126,Life undertakings
AUSTRIA,2018,Q3,R0780,Deferred tax liabilities,37689,Non-Life undertakings
AUSTRIA,2018,Q3,R0780,Deferred tax liabilities,373433,Other undertakings
AUSTRIA,2018,Q3,R0790,Derivatives,1245,Life undertakings
AUSTRIA,2018,Q3,R0790,Derivatives,25,Non-Life undertakings
AUSTRIA,2018,Q3,R0790,Derivatives,1781,Other undertakings
AUSTRIA,2018,Q3,R0800,Debts owed to credit institutions,0,Life undertakings
AUSTRIA,2018,Q3,R0800,Debts owed to credit institutions,264,Non-Life undertakings
AUSTRIA,2018,Q3,R0800,Debts owed to credit institutions,9049,Other undertakings
AUSTRIA,2018,Q3,R0810,Financial liabilities other than debts owed to credit institutions,3452,Life undertakings
AUSTRIA,2018,Q3,R0810,Financial liabilities other than debts owed to credit institutions,4880,Non-Life undertakings
AUSTRIA,2018,Q3,R0810,Financial liabilities other than debts owed to credit institutions,34090,Other undertakings
AUSTRIA,2018,Q3,R0820,Insurance & intermediaries payables,3921,Life undertakings
AUSTRIA,2018,Q3,R0820,Insurance & intermediaries payables,8938,Non-Life undertakings
AUSTRIA,2018,Q3,R0820,Insurance & intermediaries payables,41852,Other undertakings
AUSTRIA,2018,Q3,R0830,Reinsurance payables,567,Life undertakings
AUSTRIA,2018,Q3,R0830,Reinsurance payables,7187,Non-Life undertakings
AUSTRIA,2018,Q3,R0830,Reinsurance payables,9614,Other undertakings
AUSTRIA,2018,Q3,R0840,"Payables (trade, not insurance)",1445,Life undertakings
AUSTRIA,2018,Q3,R0840,"Payables (trade, not insurance)",59683,Non-Life undertakings
AUSTRIA,2018,Q3,R0840,"Payables (trade, not insurance)",121097,Other undertakings
AUSTRIA,2018,Q3,R0850,Subordinated liabilities,3608,Life undertakings
AUSTRIA,2018,Q3,R0850,Subordinated liabilities,117983,Non-Life undertakings
AUSTRIA,2018,Q3,R0850,Subordinated liabilities,237611,Other undertakings
AUSTRIA,2018,Q3,R0880,"Any other liabilities, not elsewhere shown",7709,Life undertakings
AUSTRIA,2018,Q3,R0880,"Any other liabilities, not elsewhere shown",9786,Non-Life undertakings
AUSTRIA,2018,Q3,R0880,"Any other liabilities, not elsewhere shown",20942,Other undertakings
AUSTRIA,2018,Q4,R0510,Technical provisions – non-life,0,Life undertakings
AUSTRIA,2018,Q4,R0510,Technical provisions – non-life,247879,Non-Life undertakings
AUSTRIA,2018,Q4,R0510,Technical provisions – non-life,607607,Other undertakings
AUSTRIA,2018,Q4,R0600,Technical provisions - life (excluding index-linked and unit-linked),616773,Life undertakings
AUSTRIA,2018,Q4,R0600,Technical provisions - life (excluding index-linked and unit-linked),22538,Non-Life undertakings
AUSTRIA,2018,Q4,R0600,Technical provisions - life (excluding index-linked and unit-linked),5275299,Other undertakings
AUSTRIA,2018,Q4,R0690,Technical provisions – index-linked and unit-linked,308044,Life undertakings
AUSTRIA,2018,Q4,R0690,Technical provisions – index-linked and unit-linked,3732,Non-Life undertakings
AUSTRIA,2018,Q4,R0690,Technical provisions – index-linked and unit-linked,1357810,Other undertakings
AUSTRIA,2018,Q4,R0740,Contingent liabilities,0,Life undertakings
AUSTRIA,2018,Q4,R0740,Contingent liabilities,97,Non-Life undertakings
AUSTRIA,2018,Q4,R0740,Contingent liabilities,59,Other undertakings
AUSTRIA,2018,Q4,R0750,Provisions other than technical provisions,2968,Life undertakings
AUSTRIA,2018,Q4,R0750,Provisions other than technical provisions,22115,Non-Life undertakings
AUSTRIA,2018,Q4,R0750,Provisions other than technical provisions,67259,Other undertakings
AUSTRIA,2018,Q4,R0760,Pension benefit obligations,919,Life undertakings
AUSTRIA,2018,Q4,R0760,Pension benefit obligations,20884,Non-Life undertakings
AUSTRIA,2018,Q4,R0760,Pension benefit obligations,203553,Other undertakings
AUSTRIA,2018,Q4,R0770,Deposits from reinsurers,8386,Life undertakings
AUSTRIA,2018,Q4,R0770,Deposits from reinsurers,10246,Non-Life undertakings
AUSTRIA,2018,Q4,R0770,Deposits from reinsurers,92405,Other undertakings
AUSTRIA,2018,Q4,R0780,Deferred tax liabilities,6766,Life undertakings
AUSTRIA,2018,Q4,R0780,Deferred tax liabilities,34966,Non-Life undertakings
AUSTRIA,2018,Q4,R0780,Deferred tax liabilities,354954,Other undertakings
AUSTRIA,2018,Q4,R0790,Derivatives,3830,Life undertakings
AUSTRIA,2018,Q4,R0790,Derivatives,45,Non-Life undertakings
AUSTRIA,2018,Q4,R0790,Derivatives,1727,Other undertakings
AUSTRIA,2018,Q4,R0800,Debts owed to credit institutions,2783,Life undertakings
AUSTRIA,2018,Q4,R0800,Debts owed to credit institutions,7635,Non-Life undertakings
AUSTRIA,2018,Q4,R0800,Debts owed to credit institutions,85034,Other undertakings
AUSTRIA,2018,Q4,R0810,Financial liabilities other than debts owed to credit institutions,2110,Life undertakings
AUSTRIA,2018,Q4,R0810,Financial liabilities other than debts owed to credit institutions,5257,Non-Life undertakings
AUSTRIA,2018,Q4,R0810,Financial liabilities other than debts owed to credit institutions,44066,Other undertakings
AUSTRIA,2018,Q4,R0820,Insurance & intermediaries payables,4924,Life undertakings
AUSTRIA,2018,Q4,R0820,Insurance & intermediaries payables,12654,Non-Life undertakings
AUSTRIA,2018,Q4,R0820,Insurance & intermediaries payables,55322,Other undertakings
AUSTRIA,2018,Q4,R0830,Reinsurance payables,564,Life undertakings
AUSTRIA,2018,Q4,R0830,Reinsurance payables,4182,Non-Life undertakings
AUSTRIA,2018,Q4,R0830,Reinsurance payables,8771,Other undertakings
AUSTRIA,2018,Q4,R0840,"Payables (trade, not insurance)",1649,Life undertakings
AUSTRIA,2018,Q4,R0840,"Payables (trade, not insurance)",55029,Non-Life undertakings
AUSTRIA,2018,Q4,R0840,"Payables (trade, not insurance)",106068,Other undertakings
AUSTRIA,2018,Q4,R0850,Subordinated liabilities,3608,Life undertakings
AUSTRIA,2018,Q4,R0850,Subordinated liabilities,117081,Non-Life undertakings
AUSTRIA,2018,Q4,R0850,Subordinated liabilities,241335,Other undertakings
AUSTRIA,2018,Q4,R0880,"Any other liabilities, not elsewhere shown",8744,Life undertakings
AUSTRIA,2018,Q4,R0880,"Any other liabilities, not elsewhere shown",9957,Non-Life undertakings
AUSTRIA,2018,Q4,R0880,"Any other liabilities, not elsewhere shown",20113,Other undertakings
AUSTRIA,2019,Q1,R0510,Technical provisions – non-life,0,Life undertakings
AUSTRIA,2019,Q1,R0510,Technical provisions – non-life,287216,Non-Life undertakings
AUSTRIA,2019,Q1,R0510,Technical provisions – non-life,642607,Other undertakings
AUSTRIA,2019,Q1,R0600,Technical provisions - life (excluding index-linked and unit-linked),640725,Life undertakings
AUSTRIA,2019,Q1,R0600,Technical provisions - life (excluding index-linked and unit-linked),27241,Non-Life undertakings
AUSTRIA,2019,Q1,R0600,Technical provisions - life (excluding index-linked and unit-linked),5520715,Other undertakings
AUSTRIA,2019,Q1,R0690,Technical provisions – index-linked and unit-linked,324549,Life undertakings
AUSTRIA,2019,Q1,R0690,Technical provisions – index-linked and unit-linked,3823,Non-Life undertakings
AUSTRIA,2019,Q1,R0690,Technical provisions – index-linked and unit-linked,1403752,Other undertakings
AUSTRIA,2019,Q1,R0740,Contingent liabilities,0,Life undertakings
AUSTRIA,2019,Q1,R0740,Contingent liabilities,105,Non-Life undertakings
AUSTRIA,2019,Q1,R0740,Contingent liabilities,22,Other undertakings
AUSTRIA,2019,Q1,R0750,Provisions other than technical provisions,2370,Life undertakings
AUSTRIA,2019,Q1,R0750,Provisions other than technical provisions,21663,Non-Life undertakings
AUSTRIA,2019,Q1,R0750,Provisions other than technical provisions,56832,Other undertakings
AUSTRIA,2019,Q1,R0760,Pension benefit obligations,929,Life undertakings
AUSTRIA,2019,Q1,R0760,Pension benefit obligations,21134,Non-Life undertakings
AUSTRIA,2019,Q1,R0760,Pension benefit obligations,203337,Other undertakings
AUSTRIA,2019,Q1,R0770,Deposits from reinsurers,8689,Life undertakings
AUSTRIA,2019,Q1,R0770,Deposits from reinsurers,11575,Non-Life undertakings
AUSTRIA,2019,Q1,R0770,Deposits from reinsurers,98841,Other undertakings
AUSTRIA,2019,Q1,R0780,Deferred tax liabilities,6032,Life undertakings
AUSTRIA,2019,Q1,R0780,Deferred tax liabilities,34954,Non-Life undertakings
AUSTRIA,2019,Q1,R0780,Deferred tax liabilities,356105,Other undertakings
AUSTRIA,2019,Q1,R0790,Derivatives,3310,Life undertakings
AUSTRIA,2019,Q1,R0790,Derivatives,417,Non-Life undertakings
AUSTRIA,2019,Q1,R0790,Derivatives,1862,Other undertakings
AUSTRIA,2019,Q1,R0800,Debts owed to credit institutions,1402,Life undertakings
AUSTRIA,2019,Q1,R0800,Debts owed to credit institutions,7656,Non-Life undertakings
AUSTRIA,2019,Q1,R0800,Debts owed to credit institutions,105301,Other undertakings
AUSTRIA,2019,Q1,R0810,Financial liabilities other than debts owed to credit institutions,2134,Life undertakings
AUSTRIA,2019,Q1,R0810,Financial liabilities other than debts owed to credit institutions,5358,Non-Life undertakings
AUSTRIA,2019,Q1,R0810,Financial liabilities other than debts owed to credit institutions,57751,Other undertakings
AUSTRIA,2019,Q1,R0820,Insurance & intermediaries payables,3973,Life undertakings
AUSTRIA,2019,Q1,R0820,Insurance & intermediaries payables,12061,Non-Life undertakings
AUSTRIA,2019,Q1,R0820,Insurance & intermediaries payables,50045,Other undertakings
AUSTRIA,2019,Q1,R0830,Reinsurance payables,149,Life undertakings
AUSTRIA,2019,Q1,R0830,Reinsurance payables,7981,Non-Life undertakings
AUSTRIA,2019,Q1,R0830,Reinsurance payables,9183,Other undertakings
AUSTRIA,2019,Q1,R0840,"Payables (trade, not insurance)",2594,Life undertakings
AUSTRIA,2019,Q1,R0840,"Payables (trade, not insurance)",61509,Non-Life undertakings
AUSTRIA,2019,Q1,R0840,"Payables (trade, not insurance)",146604,Other undertakings
AUSTRIA,2019,Q1,R0850,Subordinated liabilities,3617,Life undertakings
AUSTRIA,2019,Q1,R0850,Subordinated liabilities,118180,Non-Life undertakings
AUSTRIA,2019,Q1,R0850,Subordinated liabilities,249043,Other undertakings
AUSTRIA,2019,Q1,R0880,"Any other liabilities, not elsewhere shown",10401,Life undertakings
AUSTRIA,2019,Q1,R0880,"Any other liabilities, not elsewhere shown",13604,Non-Life undertakings
AUSTRIA,2019,Q1,R0880,"Any other liabilities, not elsewhere shown",22387,Other undertakings
AUSTRIA,2019,Q2,R0510,Technical provisions – non-life,0,Life undertakings
AUSTRIA,2019,Q2,R0510,Technical provisions – non-life,297922,Non-Life undertakings
AUSTRIA,2019,Q2,R0510,Technical provisions – non-life,634061,Other undertakings
AUSTRIA,2019,Q2,R0600,Technical provisions - life (excluding index-linked and unit-linked),662842,Life undertakings
AUSTRIA,2019,Q2,R0600,Technical provisions - life (excluding index-linked and unit-linked),28281,Non-Life undertakings
AUSTRIA,2019,Q2,R0600,Technical provisions - life (excluding index-linked and unit-linked),5815797,Other undertakings
AUSTRIA,2019,Q2,R0690,Technical provisions – index-linked and unit-linked,325807,Life undertakings
AUSTRIA,2019,Q2,R0690,Technical provisions – index-linked and unit-linked,3984,Non-Life undertakings
AUSTRIA,2019,Q2,R0690,Technical provisions – index-linked and unit-linked,1272618,Other undertakings
AUSTRIA,2019,Q2,R0740,Contingent liabilities,0,Life undertakings
AUSTRIA,2019,Q2,R0740,Contingent liabilities,120,Non-Life undertakings
AUSTRIA,2019,Q2,R0740,Contingent liabilities,22,Other undertakings
